cell_id,result_path,task,config,rep,model,thinking_level,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,agent_exit,agent_timed_out,agent_resource_exhausted,verifier_exit,patch_bytes,session_count,session_path,session_bytes,identity_mismatches,has_model_patch,has_verifier_directory,has_verifier_reward,has_verifier_ctrf,has_verifier_log,resource_policy_present,primary_disposition
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/true-myth-iterable-collection-combinators/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/true-myth-iterable-collection-combinators/rep2/result.json,true-myth-iterable-collection-combinators,projected-om-delta-no-orchestration-gpt54mini-low,2,openai-codex/gpt-5.5,low,typescript,feature_request,1,1.0,1212632,25,27,202.7,0,False,,0,12806,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/true-myth-iterable-collection-combinators/rep2/session/2026-07-06T21-48-21-818Z_019f3967-57ba-7333-aa90-2056787c8c57.jsonl,476487,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep0/result.json,updo-policy-alerting,projected-om-delta-no-orchestration-gpt54mini-low,0,openai-codex/gpt-5.5,low,go,feature_request,0,0.9857142857142858,681446,36,35,311.6,0,False,,0,23858,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep0/session/2026-07-06T21-27-14-904Z_019f3954-02d8-7c95-8815-cf8adf52d326.jsonl,247933,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep1/result.json,updo-policy-alerting,projected-om-delta-no-orchestration-gpt54mini-low,1,openai-codex/gpt-5.5,low,go,feature_request,0,0.9857142857142858,434522,30,29,245.8,0,False,,0,22510,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep1/session/2026-07-06T21-27-14-818Z_019f3954-0282-71b7-aedf-3a8cda98a46f.jsonl,179452,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep2/result.json,updo-policy-alerting,projected-om-delta-no-orchestration-gpt54mini-low,2,openai-codex/gpt-5.5,low,go,feature_request,0,0.9857142857142858,469226,28,27,235.5,0,False,,0,21571,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/updo-policy-alerting/rep2/session/2026-07-06T21-27-14-810Z_019f3954-027a-7161-b512-1d26bb2e14e5.jsonl,210862,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep0/result.json,vulture-persistent-analysis-cache,projected-om-delta-no-orchestration-gpt54mini-low,0,openai-codex/gpt-5.5,low,python,feature_request,0,0.9843260188087775,433657,34,33,197.3,0,False,,0,13327,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep0/session/2026-07-06T21-27-14-379Z_019f3954-00ca-7471-8af2-aa7a0ed2ae76.jsonl,186841,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep1/result.json,vulture-persistent-analysis-cache,projected-om-delta-no-orchestration-gpt54mini-low,1,openai-codex/gpt-5.5,low,python,feature_request,0,0.9843260188087775,495615,31,30,247.2,0,False,,0,14078,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep1/session/2026-07-06T21-27-14-492Z_019f3954-013c-7c7e-a3e2-73d8e1649d36.jsonl,225799,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep2/result.json,vulture-persistent-analysis-cache,projected-om-delta-no-orchestration-gpt54mini-low,2,openai-codex/gpt-5.5,low,python,feature_request,0,0.9843260188087775,269667,24,23,150.1,0,False,,0,15836,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/vulture-persistent-analysis-cache/rep2/session/2026-07-06T21-27-14-401Z_019f3954-00e1-7600-96bc-4b23de83bfcd.jsonl,150600,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep0/result.json,wazero-multi-module-snapshots,projected-om-delta-no-orchestration-gpt54mini-low,0,openai-codex/gpt-5.5,low,go,feature_request,0,0.9875,141269,20,19,182.6,0,False,,0,9280,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep0/session/2026-07-06T21-42-31-105Z_019f3961-fdc1-7d91-afd5-08df071c1654.jsonl,79712,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep1/result.json,wazero-multi-module-snapshots,projected-om-delta-no-orchestration-gpt54mini-low,1,openai-codex/gpt-5.5,low,go,feature_request,0,0.975,127271,19,18,169.3,0,False,,0,8619,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep1/session/2026-07-06T21-42-32-145Z_019f3962-01d1-7fcb-acdb-471abd3960c1.jsonl,77465,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep2/result.json,wazero-multi-module-snapshots,projected-om-delta-no-orchestration-gpt54mini-low,2,openai-codex/gpt-5.5,low,go,feature_request,0,0.975,156659,21,20,224.3,0,False,,0,8728,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/wazero-multi-module-snapshots/rep2/session/2026-07-06T21-43-00-001Z_019f3962-6ea1-7543-85dc-f41a099e1e22.jsonl,82706,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep0/result.json,yjs-map-conflict-detection,projected-om-delta-no-orchestration-gpt54mini-low,0,openai-codex/gpt-5.5,low,javascript,feature_request,1,1.0,1027439,40,39,279.8,0,False,,0,11665,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep0/session/2026-07-06T21-42-23-100Z_019f3961-de7c-724b-a3d5-74d07e01565d.jsonl,438206,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep1/result.json,yjs-map-conflict-detection,projected-om-delta-no-orchestration-gpt54mini-low,1,openai-codex/gpt-5.5,low,javascript,feature_request,1,1.0,1158156,49,48,258.9,0,False,,0,11623,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep1/session/2026-07-06T21-42-29-012Z_019f3961-f594-7e79-8391-ccbf4867d7c8.jsonl,355636,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep2/result.json,yjs-map-conflict-detection,projected-om-delta-no-orchestration-gpt54mini-low,2,openai-codex/gpt-5.5,low,javascript,feature_request,1,1.0,1528989,55,54,352.3,0,False,,0,14017,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-delta-no-orchestration-gpt54mini-low/yjs-map-conflict-detection/rep2/session/2026-07-06T21-42-29-508Z_019f3961-f784-7bee-9cc1-ab6d2c44b48a.jsonl,422365,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep0/result.json,actionlint-action-pinning-lint,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,go,feature_request,1,1.0,868244,45,44,207.0,0,False,,0,14339,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep0/session/2026-07-06T05-24-44-103Z_019f35e2-cdc7-78f1-831c-432cc253e109.jsonl,230533,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep1/result.json,actionlint-action-pinning-lint,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,go,feature_request,0,0.99,501884,30,32,173.3,0,False,,0,12629,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep1/session/2026-07-06T06-56-48-066Z_019f3637-17c2-7f4a-9cf7-c3b5feda98d2.jsonl,182660,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep2/result.json,actionlint-action-pinning-lint,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,go,feature_request,1,1.0,896447,41,43,227.4,0,False,,0,16705,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/actionlint-action-pinning-lint/rep2/session/2026-07-06T06-57-02-219Z_019f3637-4f0b-7957-8699-d2a792c6330a.jsonl,231779,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep0/result.json,adaptix-name-mapping-aliases,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,python,feature_request,0,0.9974838245866283,2331139,72,70,823.5,0,False,,0,18381,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep0/session/2026-07-06T06-36-24-988Z_019f3624-6e19-79ee-9d37-7bd117fb9006.jsonl,487697,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep1/result.json,adaptix-name-mapping-aliases,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,python,feature_request,1,1.0,2498850,59,58,318.4,0,False,,0,16799,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep1/session/2026-07-06T06-36-58-189Z_019f3624-efcc-75a0-b647-93e14c9963e3.jsonl,430671,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep2/result.json,adaptix-name-mapping-aliases,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,python,feature_request,0,0.98705966930266,2535381,72,71,362.7,0,False,,0,18758,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/adaptix-name-mapping-aliases/rep2/session/2026-07-06T06-37-58-452Z_019f3625-db28-7f6e-ba2d-d0b452308181.jsonl,484236,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep0/result.json,claude-code-by-agents-recursive-delegation,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,typescript,feature_request,0,0.868421052631579,638954,26,25,126.3,0,False,,0,6131,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep0/session/2026-07-06T06-02-56-235Z_019f3605-c76b-78a2-afd7-3b62a39e43c4.jsonl,252873,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep1/result.json,claude-code-by-agents-recursive-delegation,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,typescript,feature_request,1,1.0,606910,21,20,124.9,0,False,,0,7715,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep1/session/2026-07-06T06-04-20-773Z_019f3607-11a4-72da-8b06-e3aa6014b476.jsonl,260011,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep2/result.json,claude-code-by-agents-recursive-delegation,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,typescript,feature_request,1,1.0,962460,30,29,198.6,0,False,,0,15215,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/claude-code-by-agents-recursive-delegation/rep2/session/2026-07-06T06-05-18-255Z_019f3607-f22c-7267-a9cc-1585f07b6cef.jsonl,338207,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep0/result.json,dateutil-rfc5545-timezone-interop,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,python,enhancement,0,0.9995242626070409,470205,34,33,191.6,0,False,,0,14139,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep0/session/2026-07-06T05-52-04-480Z_019f35fb-d580-7c8f-8c2a-70bfb57830fa.jsonl,190251,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep1/result.json,dateutil-rfc5545-timezone-interop,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,python,enhancement,0,0.9990485252140818,336573,23,22,157.3,0,False,,0,14138,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep1/session/2026-07-06T05-52-18-529Z_019f35fc-0c61-71c6-96e1-baa821e14361.jsonl,164927,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep2/result.json,dateutil-rfc5545-timezone-interop,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,python,enhancement,0,0.9990485252140818,522726,31,30,207.0,0,False,,0,17262,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dateutil-rfc5545-timezone-interop/rep2/session/2026-07-06T05-52-29-802Z_019f35fc-386a-7d7b-9597-11f5f1941d7f.jsonl,210814,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep0/result.json,drizzle-orm-window-function-builders,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,typescript,feature_request,1,1.0,629935,42,41,262.1,0,False,,0,25463,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep0/session/2026-07-06T07-00-12-189Z_019f363a-351d-7c40-902d-6f38a891b4e4.jsonl,193746,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep1/result.json,drizzle-orm-window-function-builders,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,typescript,feature_request,1,1.0,471238,37,36,231.8,0,False,,0,26755,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep1/session/2026-07-06T07-01-04-535Z_019f363b-0197-7a79-8b45-a9fcb7f793c5.jsonl,152745,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep2/result.json,drizzle-orm-window-function-builders,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,typescript,feature_request,1,1.0,708374,50,49,271.8,0,False,,0,23905,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/drizzle-orm-window-function-builders/rep2/session/2026-07-06T07-01-49-007Z_019f363b-af4f-7f7b-bdff-031a5d016e0e.jsonl,197306,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep0/result.json,dynamodb-toolbox-conditional-attribute-requirements,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,typescript,feature_request,0,0.9953775038520801,2825298,70,69,788.1,0,False,,0,30938,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep0/session/2026-07-06T06-29-16-570Z_019f361d-e499-73f9-be56-a801b26c5631.jsonl,526267,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep1/result.json,dynamodb-toolbox-conditional-attribute-requirements,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,typescript,feature_request,0,0.9938366718027735,1458169,56,55,527.5,0,False,,0,27025,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep1/session/2026-07-06T06-29-34-729Z_019f361e-2b89-7365-b287-4c0bf3fb2acc.jsonl,427681,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep2/result.json,dynamodb-toolbox-conditional-attribute-requirements,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,typescript,feature_request,0,0.9938366718027735,1184059,49,48,516.4,0,False,,0,26348,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/dynamodb-toolbox-conditional-attribute-requirements/rep2/session/2026-07-06T06-30-51-273Z_019f361f-5689-72bc-8389-af367ea6aec3.jsonl,361792,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep0/result.json,eicrud-keyset-pagination-cursor,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,typescript,feature_request,0,0.967032967032967,334233,34,33,133.5,0,False,,0,5619,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep0/session/2026-07-06T05-59-57-283Z_019f3603-0c63-7bf9-8096-58835ab50807.jsonl,133390,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep1/result.json,eicrud-keyset-pagination-cursor,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,typescript,feature_request,0,0.945054945054945,404321,30,29,172.4,0,False,,0,5424,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep1/session/2026-07-06T06-00-53-030Z_019f3603-e626-7ce0-994a-ba059c0c8a62.jsonl,208880,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep2/result.json,eicrud-keyset-pagination-cursor,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,typescript,feature_request,0,0.967032967032967,326085,28,27,155.0,0,False,,0,6216,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/eicrud-keyset-pagination-cursor/rep2/session/2026-07-06T06-01-32-468Z_019f3604-8034-7929-a082-381fb6db538b.jsonl,157705,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep0/result.json,etree-xml-diff-patch,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,go,feature_request,0,0.9402985074626866,322464,14,15,139.6,0,False,,0,16251,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep0/session/2026-07-06T06-31-38-072Z_019f3620-0d58-725e-afb2-5cdc4d6c5ebf.jsonl,197927,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep1/result.json,etree-xml-diff-patch,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,go,feature_request,0,0.9402985074626866,323082,24,25,164.9,0,False,,0,17921,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep1/session/2026-07-06T06-33-17-266Z_019f3621-90d1-7e9e-b5cc-757e78fa4278.jsonl,119290,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep2/result.json,etree-xml-diff-patch,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,go,feature_request,0,0.26865671641791045,206630,19,20,139.8,0,False,,0,16803,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/etree-xml-diff-patch/rep2/session/2026-07-06T06-34-03-055Z_019f3622-43af-7d97-90de-4f135945fada.jsonl,99700,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep0/result.json,fastapi-deprecation-response-headers,projected-om-gpt54mini-low,0,openai-codex/gpt-5.5,low,python,feature_request,0,0.03882604708040355,1477841,60,59,483.9,0,False,,0,29028,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep0/session/2026-07-06T06-15-29-517Z_019f3611-45ed-7b87-b33f-0369446632d8.jsonl,288768,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep1/result.json,fastapi-deprecation-response-headers,projected-om-gpt54mini-low,1,openai-codex/gpt-5.5,low,python,feature_request,0,0.022317334148578418,959690,53,52,607.6,0,False,,0,274824,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep1/session/2026-07-06T06-16-12-604Z_019f3611-ee3c-7d7e-911e-527990548d42.jsonl,243860,,True,True,True,True,True,False,eligible
gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep2/result.json,fastapi-deprecation-response-headers,projected-om-gpt54mini-low,2,openai-codex/gpt-5.5,low,python,feature_request,0,0.9969428309385509,1505076,66,65,315.2,0,False,,0,26575,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/low/projected-om-gpt54mini-low/fastapi-deprecation-response-headers/rep2/session/2026-07-06T06-17-37-683Z_019f3613-3a93-77b4-b1cb-f60facf6c304.jsonl,329254,,True,True,True,True,True,False,eligible
