cell_id,result_path,task,config,rep,model,thinking_level,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,agent_exit,agent_timed_out,agent_resource_exhausted,verifier_exit,patch_bytes,session_count,session_path,session_bytes,identity_mismatches,has_model_patch,has_verifier_directory,has_verifier_reward,has_verifier_ctrf,has_verifier_log,resource_policy_present,primary_disposition
gpt-5.6-sol/low/baseline/superjson-error-stack-serialization/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/superjson-error-stack-serialization/rep1/result.json,superjson-error-stack-serialization,baseline,1,openai-codex/gpt-5.6-sol,low,typescript,feature_request,1,1.0,182046,16,19,165.2,0,False,,0,14137,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/superjson-error-stack-serialization/rep1/session/2026-07-23T05-19-11-989Z_019f8d69-d875-7dce-bb3a-26cf51d81be1.jsonl,114314,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/superjson-error-stack-serialization/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/superjson-error-stack-serialization/rep2/result.json,superjson-error-stack-serialization,baseline,2,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9948979591836735,159904,14,17,177.3,0,False,,0,15775,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/superjson-error-stack-serialization/rep2/session/2026-07-23T05-19-11-134Z_019f8d69-d51e-7b40-8d75-3c826817d7d6.jsonl,112470,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep0/result.json,tengo-callable-instance-isolation,baseline,0,openai-codex/gpt-5.6-sol,low,go,bugfix,0,0.993103448275862,569898,30,39,241.0,0,False,,0,10522,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep0/session/2026-07-23T06-18-17-269Z_019f8d9f-f135-79f1-8ff5-d15bc70d9a50.jsonl,181078,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep1/result.json,tengo-callable-instance-isolation,baseline,1,openai-codex/gpt-5.6-sol,low,go,bugfix,0,0.993103448275862,845470,47,52,282.6,0,False,,0,11344,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep1/session/2026-07-23T06-20-03-984Z_019f8da1-9210-7e55-80b1-512d9e6ecdc4.jsonl,202658,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep2/result.json,tengo-callable-instance-isolation,baseline,2,openai-codex/gpt-5.6-sol,low,go,bugfix,0,0.993103448275862,883204,41,48,308.0,0,False,,0,13294,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-callable-instance-isolation/rep2/session/2026-07-23T06-21-23-692Z_019f8da2-c96c-7b3e-8a08-3886766f8021.jsonl,211095,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep0/result.json,tengo-destructuring-bindings,baseline,0,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,1243365,43,53,300.5,0,False,,0,16015,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep0/session/2026-07-23T06-07-41-743Z_019f8d96-3eaf-77fc-9c04-25efc1117c39.jsonl,266635,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep1/result.json,tengo-destructuring-bindings,baseline,1,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,1210297,45,55,308.1,0,False,,0,18020,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep1/session/2026-07-23T06-08-38-050Z_019f8d97-1aa2-76c4-b34f-c0261fd91d9f.jsonl,259952,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep2/result.json,tengo-destructuring-bindings,baseline,2,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.9775784753363229,852987,28,35,227.2,0,False,,0,23311,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/tengo-destructuring-bindings/rep2/session/2026-07-23T06-10-04-962Z_019f8d98-6e22-7472-9628-d71a275aa120.jsonl,244216,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep0/result.json,textual-kitty-key-phases,baseline,0,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9375,398451,22,28,190.3,0,False,,0,9887,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep0/session/2026-07-23T05-52-09-311Z_019f8d88-045f-739f-8cc7-7f7259505c40.jsonl,173765,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep1/result.json,textual-kitty-key-phases,baseline,1,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.975,649785,21,28,179.3,0,False,,0,11188,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep1/session/2026-07-23T05-53-48-175Z_019f8d89-868f-7f02-bcf5-8102a8378c4c.jsonl,211032,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep2/result.json,textual-kitty-key-phases,baseline,2,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9625,389210,20,32,154.3,0,False,,0,10971,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep2/session/2026-07-23T05-54-27-239Z_019f8d8a-1f27-7830-9816-39c44d05c4ef.jsonl,170683,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep0/result.json,true-myth-iterable-collection-combinators,baseline,0,openai-codex/gpt-5.6-sol,low,typescript,feature_request,1,1.0,342927,19,29,140.6,0,False,,0,11952,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep0/session/2026-07-23T06-54-39-433Z_019f8dc1-3d49-7c20-b8af-d8079fd4087a.jsonl,157104,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep1/result.json,true-myth-iterable-collection-combinators,baseline,1,openai-codex/gpt-5.6-sol,low,typescript,feature_request,1,1.0,472223,22,31,188.5,0,False,,0,12759,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep1/session/2026-07-23T06-54-51-464Z_019f8dc1-6c48-7503-9097-1ae6038d9294.jsonl,175837,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep2/result.json,true-myth-iterable-collection-combinators,baseline,2,openai-codex/gpt-5.6-sol,low,typescript,feature_request,1,1.0,374323,18,25,164.6,0,False,,0,12931,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep2/session/2026-07-23T06-55-50-174Z_019f8dc2-519e-7acd-a65e-4504a677ae40.jsonl,163066,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/updo-policy-alerting/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/updo-policy-alerting/rep0/result.json,updo-policy-alerting,baseline,0,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,232751,17,21,185.8,0,False,,0,16638,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/updo-policy-alerting/rep0/session/2026-07-23T05-19-10-228Z_019f8d69-d194-702a-9bd0-e6a568f44067.jsonl,136400,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/updo-policy-alerting/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/updo-policy-alerting/rep1/result.json,updo-policy-alerting,baseline,1,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,346609,20,23,235.1,0,False,,0,22253,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/updo-policy-alerting/rep1/session/2026-07-23T05-19-08-942Z_019f8d69-cc8e-71cc-8d97-cf2eb2a13787.jsonl,165333,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/updo-policy-alerting/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/updo-policy-alerting/rep2/result.json,updo-policy-alerting,baseline,2,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.9857142857142858,215284,16,19,197.5,0,False,,0,14760,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/updo-policy-alerting/rep2/session/2026-07-23T05-19-10-032Z_019f8d69-d0d0-7945-92c6-675ef7e045e8.jsonl,120661,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep0/result.json,vulture-persistent-analysis-cache,baseline,0,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9968652037617555,224260,19,21,143.5,0,False,,0,14853,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep0/session/2026-07-23T05-33-14-510Z_019f8d76-b38e-7d2a-aae4-b91fed10df0b.jsonl,145574,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep1/result.json,vulture-persistent-analysis-cache,baseline,1,openai-codex/gpt-5.6-sol,low,python,feature_request,1,1.0,323542,20,26,164.4,0,False,,0,15579,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep1/session/2026-07-23T05-33-52-728Z_019f8d77-48d8-75b5-a547-5d86a0977ca4.jsonl,166803,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep2/result.json,vulture-persistent-analysis-cache,baseline,2,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.987460815047022,258608,20,22,153.6,0,False,,0,14277,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep2/session/2026-07-23T05-34-40-781Z_019f8d78-048d-7ad8-899d-10054b65f871.jsonl,143240,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep0/result.json,wazero-multi-module-snapshots,baseline,0,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,87549,12,15,214.7,0,False,,0,10217,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep0/session/2026-07-23T06-42-26-524Z_019f8db6-0e5c-7c3a-916c-06ce38704098.jsonl,67509,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep1/result.json,wazero-multi-module-snapshots,baseline,1,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,110035,13,16,205.8,0,False,,0,10132,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep1/session/2026-07-23T06-42-26-583Z_019f8db6-0e97-7672-9d6b-8084b4db6c2d.jsonl,74175,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep2/result.json,wazero-multi-module-snapshots,baseline,2,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,133767,15,19,205.4,0,False,,0,9910,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep2/session/2026-07-23T06-42-53-264Z_019f8db6-76d0-7d2d-af4e-ef017dbbe53e.jsonl,83163,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep0/result.json,yjs-map-conflict-detection,baseline,0,openai-codex/gpt-5.6-sol,low,javascript,feature_request,1,1.0,1418845,41,47,304.3,0,False,,0,14561,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep0/session/2026-07-23T06-36-55-733Z_019f8db1-0234-70df-8183-6efa25cfd983.jsonl,336598,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep1/result.json,yjs-map-conflict-detection,baseline,1,openai-codex/gpt-5.6-sol,low,javascript,feature_request,1,1.0,570466,28,35,205.4,0,False,,0,10831,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep1/session/2026-07-23T06-39-08-682Z_019f8db3-098a-702a-82fb-351b5bd6cb62.jsonl,227624,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep2/result.json,yjs-map-conflict-detection,baseline,2,openai-codex/gpt-5.6-sol,low,javascript,feature_request,1,1.0,898931,39,49,256.9,0,False,,0,11518,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep2/session/2026-07-23T06-41-35-532Z_019f8db5-472c-70b1-9153-15113ea51cc0.jsonl,231202,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep0/result.json,abs-module-cache-flags,baseline@1.1.0,0,openai-codex/gpt-5.6-sol,low,go,enhancement,0,0.8695652173913043,285039,21,27,173.7,0,False,,0,9352,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep0/session/2026-08-10T21-22-46-587Z_019fed8e-7ebb-712e-a4f9-cf49c61bcf99.jsonl,138880,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep1/result.json,abs-module-cache-flags,baseline@1.1.0,1,openai-codex/gpt-5.6-sol,low,go,enhancement,1,1.0,308738,23,29,156.3,0,False,,0,9871,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep1/session/2026-08-10T21-25-55-197Z_019fed91-5f7d-76ce-8fec-47e23408640b.jsonl,146305,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep2/result.json,abs-module-cache-flags,baseline@1.1.0,2,openai-codex/gpt-5.6-sol,low,go,enhancement,1,1.0,245344,18,26,133.2,0,False,,0,8715,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep2/session/2026-08-10T21-28-41-528Z_019fed93-e938-7967-af82-2701c8e5ad52.jsonl,126337,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep0/result.json,abs-stepped-slices,baseline@1.1.0,0,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,377727,27,30,214.1,0,False,,0,13811,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep0/session/2026-08-12T04-22-06-734Z_019ff434-c48e-7a9d-8c65-c6e605f7f283.jsonl,155821,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep1/result.json,abs-stepped-slices,baseline@1.1.0,1,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,441250,29,33,323.3,0,False,,0,18036,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep1/session/2026-08-12T04-22-12-990Z_019ff434-dcfe-7e9a-b903-8380aa53b9eb.jsonl,156227,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep2/result.json,abs-stepped-slices,baseline@1.1.0,2,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,357501,23,32,228.3,0,False,,0,14906,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep2/session/2026-08-12T04-22-25-711Z_019ff435-0eaf-78c2-a491-e7ab18d18137.jsonl,152308,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep0/result.json,actionlint-action-pinning-lint,baseline@1.1.0,0,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,539313,28,33,200.4,0,False,,0,14300,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep0/session/2026-08-12T04-22-19-608Z_019ff434-f6d8-7a00-9543-ed99cd52a799.jsonl,180938,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep1/result.json,actionlint-action-pinning-lint,baseline@1.1.0,1,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,643619,28,35,205.7,0,False,,0,17022,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep1/session/2026-08-12T04-22-28-897Z_019ff435-1b21-7fbe-9597-740651fccb9a.jsonl,212805,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep2/result.json,actionlint-action-pinning-lint,baseline@1.1.0,2,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,734194,31,41,204.7,0,False,,0,17707,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep2/session/2026-08-12T04-22-32-024Z_019ff435-2758-71c9-97fc-8cc1ac845473.jsonl,224714,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep0/result.json,adaptix-name-mapping-aliases,baseline@1.1.0,0,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9982027318475917,1510696,41,48,292.2,0,False,,0,14500,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep0/session/2026-08-12T04-24-44-230Z_019ff437-2bc6-73eb-b0d2-d35a7279cec0.jsonl,387211,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep1/result.json,adaptix-name-mapping-aliases,baseline@1.1.0,1,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.998921639108555,2648000,62,65,375.9,0,False,,0,21045,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep1/session/2026-08-12T04-24-49-998Z_019ff437-424e-7da4-aca8-27d749ee30b1.jsonl,455067,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep2/result.json,adaptix-name-mapping-aliases,baseline@1.1.0,2,openai-codex/gpt-5.6-sol,low,python,feature_request,1,1.0,997760,33,41,221.1,0,False,,0,15185,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep2/session/2026-08-12T04-25-26-348Z_019ff437-d04c-729a-8cec-5bb7988014ee.jsonl,310277,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep0/result.json,aiomonitor-task-snapshots-diff,baseline@1.1.0,0,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.7377049180327869,419971,24,30,303.1,0,False,,0,17407,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep0/session/2026-08-12T04-25-52-098Z_019ff438-34e2-7bac-b2b5-840fa60acffe.jsonl,181213,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep1/result.json,aiomonitor-task-snapshots-diff,baseline@1.1.0,1,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9344262295081968,325236,18,27,378.7,0,False,,0,16418,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep1/session/2026-08-12T04-26-08-188Z_019ff438-73bc-75fb-aa34-808ca5b8b8c2.jsonl,180872,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep2/result.json,aiomonitor-task-snapshots-diff,baseline@1.1.0,2,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.7704918032786885,584284,23,31,449.9,0,False,,0,17004,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep2/session/2026-08-12T04-26-17-862Z_019ff438-9986-7806-b06b-92d645c2ac07.jsonl,239795,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep0/result.json,anko-default-function-arguments,baseline@1.1.0,0,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.9917355371900827,979491,39,49,392.9,0,False,,0,107858,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep0/session/2026-08-12T04-26-27-084Z_019ff438-bd8c-72fd-93ea-2c924d76b388.jsonl,235391,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep1/result.json,anko-default-function-arguments,baseline@1.1.0,1,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,779678,30,35,245.2,0,False,,0,14740,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep1/session/2026-08-12T04-27-48-221Z_019ff439-fa7d-77ec-8a98-ea16d2b1841f.jsonl,206002,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep2/result.json,anko-default-function-arguments,baseline@1.1.0,2,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.9917355371900827,872930,38,45,252.3,0,False,,0,106531,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep2/session/2026-08-12T04-29-46-334Z_019ff43b-c7de-7a3e-9ce5-6647f9d4fd68.jsonl,230681,,True,True,True,True,True,True,eligible
gpt-5.6-sol/low/baseline@1.1.0/anko-typed-variable-bindings/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/anko-typed-variable-bindings/rep0/result.json,anko-typed-variable-bindings,baseline@1.1.0,0,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.9611650485436893,842630,25,38,215.8,0,False,,0,100981,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/baseline@1.1.0/anko-typed-variable-bindings/rep0/session/2026-08-12T04-31-06-445Z_019ff43d-00cd-7f81-9734-d9a84036ced8.jsonl,216714,,True,True,True,True,True,True,eligible
